"","Subject","Event","TrialN","mean_pupil","time"
"1959","Subject_6","Circle",3,1.03659758755165,1900
"1960","Subject_6","Circle",3,1.03946374888909,1950
"1961","Subject_6","Circle",4,0.0590735178547228,0
"1962","Subject_6","Circle",4,0.121864940334403,50
"1963","Subject_6","Circle",4,0.167101892594198,100
"1964","Subject_6","Circle",4,0.231317147153228,150
"1965","Subject_6","Circle",4,0.276819690963363,200
"1966","Subject_6","Circle",4,0.349555464000433,250
"1967","Subject_6","Circle",4,0.406793696265838,300
"1968","Subject_6","Circle",4,0.493408058270462,350
"1969","Subject_6","Circle",4,0.547685749518973,400
"1970","Subject_6","Circle",4,0.630119105897722,450
"1971","Subject_6","Circle",4,0.680391814866682,500
"1972","Subject_6","Circle",4,0.723023061932262,550
"1973","Subject_6","Circle",4,0.743569727943182,600
"1974","Subject_6","Circle",4,0.766489529215292,650
"1975","Subject_6","Circle",4,0.794029868895207,700
"1976","Subject_6","Circle",4,0.793861170616712,750
"1977","Subject_6","Circle",4,0.791301651454541,800
"1978","Subject_6","Circle",4,0.764597929054701,850
"1979","Subject_6","Circle",4,0.703153360424488,900
"1980","Subject_6","Circle",4,0.668068263043023,950
"1981","Subject_6","Circle",4,0.615907369247117,1000
"1982","Subject_6","Circle",4,0.558563635847828,1050
"1983","Subject_6","Circle",4,0.502238543100967,1100
"1984","Subject_6","Circle",4,0.404009429195427,1150
"1985","Subject_6","Circle",4,0.349573070496712,1200
"1986","Subject_6","Circle",4,0.296862536811838,1250
"1987","Subject_6","Circle",4,0.240317473296328,1300
"1988","Subject_6","Circle",4,0.155703177756517,1350
"1989","Subject_6","Circle",4,0.143533332900872,1400
"1990","Subject_6","Circle",4,0.120733317960508,1450
"1991","Subject_6","Circle",4,0.0886382817981732,1500
"1992","Subject_6","Circle",4,0.0950464638915185,1550
"1993","Subject_6","Circle",4,0.0721553081099331,1600
"1994","Subject_6","Circle",4,0.088752832664488,1650
"1995","Subject_6","Circle",4,0.106110823353407,1700
"1996","Subject_6","Circle",4,0.111726307401004,1750
"1997","Subject_6","Circle",4,0.121139471975787,1800
"1998","Subject_6","Circle",4,0.157209293391403,1850
"1999","Subject_6","Circle",4,0.186937464821624,1900
"2000","Subject_6","Circle",4,0.195748002487072,1950
"2001","Subject_6","Square",5,-0.0219803618406433,0
"2002","Subject_6","Square",5,-0.0669428470601785,50
"2003","Subject_6","Square",5,-0.0843921108551036,100
"2004","Subject_6","Square",5,-0.132306302351378,150
"2005","Subject_6","Square",5,-0.151210615557654,200
"2006","Subject_6","Square",5,-0.170704340861633,250
"2007","Subject_6","Square",5,-0.211187321941073,300
"2008","Subject_6","Square",5,-0.231001829328504,350
"2009","Subject_6","Square",5,-0.268455115716954,400
"2010","Subject_6","Square",5,-0.270914100694849,450
"2011","Subject_6","Square",5,-0.253315715792878,500
"2012","Subject_6","Square",5,-0.248107876522063,550
"2013","Subject_6","Square",5,-0.231681804928789,600
"2014","Subject_6","Square",5,-0.216808589940738,650
"2015","Subject_6","Square",5,-0.138685557410054,700
"2016","Subject_6","Square",5,-0.119843440152649,750
"2017","Subject_6","Square",5,-0.0626595417586984,800
"2018","Subject_6","Square",5,0.0108294272045715,850
"2019","Subject_6","Square",5,0.0727310950790354,900
"2020","Subject_6","Square",5,0.135156306812582,950
"2021","Subject_6","Square",5,0.196340365489701,1000
"2022","Subject_6","Square",5,0.266198280495492,1050
"2023","Subject_6","Square",5,0.294488672001427,1100
"2024","Subject_6","Square",5,0.361512367540756,1150
"2025","Subject_6","Square",5,0.365210609289721,1200
"2026","Subject_6","Square",5,0.357463997135643,1250
"2027","Subject_6","Square",5,0.351480394993009,1300
"2028","Subject_6","Square",5,0.306922482745763,1350
"2029","Subject_6","Square",5,0.262364570498517,1400
"2030","Subject_6","Square",5,0.217806658251272,1450
"2031","Subject_6","Square",5,0.173248746004026,1500
"2032","Subject_6","Square",5,0.12869083375678,1550
"2033","Subject_6","Square",5,0.0462405976400619,1600
"2034","Subject_6","Square",5,0.0178563967642109,1650
"2035","Subject_6","Square",5,-0.0980563000205334,1700
"2036","Subject_6","Square",5,-0.187455184766038,1750
"2037","Subject_6","Square",5,-0.276106653651674,1800
"2038","Subject_6","Square",5,-0.376480641813599,1850
"2039","Subject_6","Square",5,-0.470026704782398,1900
"2040","Subject_6","Square",5,-0.519531625364763,1950
"2041","Subject_6","Circle",6,-0.0160358956622288,0
"2042","Subject_6","Circle",6,-0.0192068242630632,50
"2043","Subject_6","Circle",6,-0.0493749606534579,100
"2044","Subject_6","Circle",6,-0.0793233373766129,150
"2045","Subject_6","Circle",6,-0.113849533240333,200
"2046","Subject_6","Circle",6,-0.166278058044874,250
"2047","Subject_6","Circle",6,-0.191805656944272,300
"2048","Subject_6","Circle",6,-0.241122865424553,350
"2049","Subject_6","Circle",6,-0.282871544279062,400
"2050","Subject_6","Circle",6,-0.342903941545793,450
"2051","Subject_6","Circle",6,-0.361406180438538,500
"2052","Subject_6","Circle",6,-0.393281158978902,550
"2053","Subject_6","Circle",6,-0.424947941033793,600
"2054","Subject_6","Circle",6,-0.416923341114233,650
"2055","Subject_6","Circle",6,-0.407520876514048,700
"2056","Subject_6","Circle",6,-0.418223025068198,750
"2057","Subject_6","Circle",6,-0.392861335102118,800
"2058","Subject_6","Circle",6,-0.340337974806893,850
"2059","Subject_6","Circle",6,-0.291290204797448,900
"2060","Subject_6","Circle",6,-0.253288836901092,950
"2061","Subject_6","Circle",6,-0.192705417094733,1000
"2062","Subject_6","Circle",6,-0.163279369486468,1050
"2063","Subject_6","Circle",6,-0.0952147031278918,1100
"2064","Subject_6","Circle",6,-0.00322262257696293,1150
"2065","Subject_6","Circle",6,0.0639030732073533,1200
"2066","Subject_6","Circle",6,0.137246087177393,1250
"2067","Subject_6","Circle",6,0.258461221227582,1300
"2068","Subject_6","Circle",6,0.314761621832217,1350
"2069","Subject_6","Circle",6,0.432499030202677,1400
"2070","Subject_6","Circle",6,0.517578104147398,1450
"2071","Subject_6","Circle",6,0.572452454212173,1500
"2072","Subject_6","Circle",6,0.612153834105807,1550
"2073","Subject_6","Circle",6,0.645018153089182,1600
"2074","Subject_6","Circle",6,0.680252460952677,1650
"2075","Subject_6","Circle",6,0.673314666848842,1700
"2076","Subject_6","Circle",6,0.654916167456347,1750
"2077","Subject_6","Circle",6,0.625822860063043,1800
"2078","Subject_6","Circle",6,0.608888213239002,1850
"2079","Subject_6","Circle",6,0.608888213239002,1900
"2080","Subject_6","Circle",6,0.608888213239002,1950
"2081","Subject_6","Square",7,-0.0368203770393611,0
"2082","Subject_6","Square",7,-0.0319111012347557,50
"2083","Subject_6","Square",7,-0.0979602959627464,100
"2084","Subject_6","Square",7,-0.10605314402367,150
"2085","Subject_6","Square",7,-0.131796927364106,200
"2086","Subject_6","Square",7,-0.153323624573807,250
"2087","Subject_6","Square",7,-0.159030335439356,300
"2088","Subject_6","Square",7,-0.201828143745391,350
"2089","Subject_6","Square",7,-0.225533435795127,400
"2090","Subject_6","Square",7,-0.234881016714041,450
"2091","Subject_6","Square",7,-0.247410630931626,500
"2092","Subject_6","Square",7,-0.255495917512507,550
"2093","Subject_6","Square",7,-0.236739991163658,600
"2094","Subject_6","Square",7,-0.217289238932927,650
"2095","Subject_6","Square",7,-0.188503790741392,700
"2096","Subject_6","Square",7,-0.161131672961086,750
"2097","Subject_6","Square",7,-0.119633782685561,800
"2098","Subject_6","Square",7,-0.0783695427818261,850
"2099","Subject_6","Square",7,-0.0187800430515868,900
"2100","Subject_6","Square",7,0.0262056694691086,950
"2101","Subject_6","Square",7,0.0528665094520342,1000
"2102","Subject_6","Square",7,0.0949584423667327,1050
"2103","Subject_6","Square",7,0.10536070463667,1100
"2104","Subject_6","Square",7,0.102885847484424,1150
"2105","Subject_6","Square",7,0.115271127647408,1200
"2106","Subject_6","Square",7,0.111798017263126,1250
"2107","Subject_6","Square",7,0.0941122747292522,1300
"2108","Subject_6","Square",7,0.0764265321953781,1350
"2109","Subject_6","Square",7,0.058740789661504,1400
"2110","Subject_6","Square",7,0.0422340966298882,1450
"2111","Subject_6","Square",7,0.0322480925437025,1500
"2112","Subject_6","Square",7,-0.00108551061039641,1550
"2113","Subject_6","Square",7,0.0028391343966776,1600
"2114","Subject_6","Square",7,-0.0355433318822214,1650
"2115","Subject_6","Square",7,-0.0758871814220967,1700
"2116","Subject_6","Square",7,-0.0928653248864562,1750
"2117","Subject_6","Square",7,-0.111837007853122,1800
"2118","Subject_6","Square",7,-0.147014211378122,1850
"2119","Subject_6","Square",7,-0.165984041390391,1900
"2120","Subject_6","Square",7,-0.187110673732766,1950
"2121","Subject_6","Square",8,0.016581766093291,0
"2122","Subject_6","Square",8,0.0192000904730958,50
"2123","Subject_6","Square",8,0.0389837166078615,100
"2124","Subject_6","Square",8,0.0412305267669519,150
"2125","Subject_6","Square",8,0.0504668859793971,200
"2126","Subject_6","Square",8,0.0506813492900191,250
"2127","Subject_6","Square",8,0.0619844240403959,300
"2128","Subject_6","Square",8,0.062914586328966,350
"2129","Subject_6","Square",8,0.0629692900146299,400
"2130","Subject_6","Square",8,0.0655859219996082,450
"2131","Subject_6","Square",8,0.068389456269228,500
"2132","Subject_6","Square",8,0.0711929905388478,550
"2133","Subject_6","Square",8,0.0739965248084675,600
"2134","Subject_6","Square",8,0.0768000590780873,650
"2135","Subject_6","Square",8,0.0792297887784246,700
"2136","Subject_6","Square",8,0.0763187547542827,750
"2137","Subject_6","Square",8,0.0812414913368089,800
"2138","Subject_6","Square",8,0.0720001371905927,850
"2139","Subject_6","Square",8,0.0710747398974165,900
"2140","Subject_6","Square",8,0.0735596623685391,950
"2141","Subject_6","Square",8,0.0576471936370528,1000
"2142","Subject_6","Square",8,0.08168517652379,1050
"2143","Subject_6","Square",8,0.0779867826110689,1100
"2144","Subject_6","Square",8,0.0748374042448714,1150
"2145","Subject_6","Square",8,0.0655877971895529,1200
"2146","Subject_6","Square",8,0.0617313312036836,1250
"2147","Subject_6","Square",8,0.0613372462830903,1300
"2148","Subject_6","Square",8,0.0529163186367612,1350
"2149","Subject_6","Square",8,0.0530697519466181,1400
"2150","Subject_6","Square",8,0.0565002254236071,1450
"2151","Subject_6","Square",8,0.0587092547674604,1500
"2152","Subject_6","Square",8,0.0571093790690989,1550
"2153","Subject_6","Square",8,0.0529036928257534,1600
"2154","Subject_6","Square",8,0.0554481101951239,1650
"2155","Subject_6","Square",8,0.0485656385978355,1700
"2156","Subject_6","Square",8,0.0425110973626155,1750
"2157","Subject_6","Square",8,0.0328163309297618,1800
"2158","Subject_6","Square",8,0.0163537201193775,1850
"2159","Subject_6","Square",8,0.0055952014096925,1900
"2160","Subject_6","Square",8,-0.00821761981393188,1950
"2161","Subject_6","Circle",9,-0.0103322862829041,0
"2162","Subject_6","Circle",9,-0.0230989245003652,50
"2163","Subject_6","Circle",9,-0.0389048130882026,100
"2164","Subject_6","Circle",9,0.111226615955199,150
"2165","Subject_6","Circle",9,0.115599767810108,200
"2166","Subject_6","Circle",9,0.102203667981491,250
"2167","Subject_6","Circle",9,0.108693865931066,300
"2168","Subject_6","Circle",9,0.123445758210561,350
"2169","Subject_6","Circle",9,0.146043406302735,400
"2170","Subject_6","Circle",9,0.183792624143165,450
"2171","Subject_6","Circle",9,0.246104152362966,500
"2172","Subject_6","Circle",9,0.281603030152736,550
"2173","Subject_6","Circle",9,0.337838752536844,600
"2174","Subject_6","Circle",9,0.35976126072455,650
"2175","Subject_6","Circle",9,0.414124009593631,700
"2176","Subject_6","Circle",9,0.473895696096874,750
"2177","Subject_6","Circle",9,0.518508338576866,800
"2178","Subject_6","Circle",9,0.556804151691379,850
"2179","Subject_6","Circle",9,0.612175005378415,900
"2180","Subject_6","Circle",9,0.619244496609402,950
"2181","Subject_6","Circle",9,0.621265092092287,1000
"2182","Subject_6","Circle",9,0.622384009711454,1050
"2183","Subject_6","Circle",9,0.615609087607082,1100
"2184","Subject_6","Circle",9,0.588040885929348,1150
"2185","Subject_6","Circle",9,0.554528444439104,1200
"2186","Subject_6","Circle",9,0.556000351340181,1250
"2187","Subject_6","Circle",9,0.5412608065428,1300
"2188","Subject_6","Circle",9,0.547924392760338,1350
"2189","Subject_6","Circle",9,0.564457884832635,1400
"2190","Subject_6","Circle",9,0.595458182468192,1450
"2191","Subject_6","Circle",9,0.62645848010375,1500
"2192","Subject_6","Circle",9,0.657458777739306,1550
"2193","Subject_6","Circle",9,0.688459075374864,1600
"2194","Subject_6","Circle",9,0.71945937301042,1650
"2195","Subject_6","Circle",9,0.750459670645978,1700
"2196","Subject_6","Circle",9,0.798468402983312,1750
"2197","Subject_6","Circle",9,0.833705950840268,1800
"2198","Subject_6","Circle",9,0.893368649305882,1850
"2199","Subject_6","Circle",9,0.934884565695897,1900
"2200","Subject_6","Circle",9,0.97138637756664,1950
